Unnamed: 0,count
647,42.45
648,50.45
649,45.1
650,51.1
651,45.45
652,44.35
653,43.2
654,44.25
655,50.55
656,44.05
657,41.05
658,45.95
659,41.45
660,47.0
661,44.7
662,43.2
663,44.25
664,37.5
665,39.75
666,41.25
667,39.75
668,41.05
669,42.0
670,49.9
671,44.05
672,40.6
673,45.4
674,39.0
675,39.9
676,40.95
677,39.35
678,39.0
679,39.35
680,37.55
681,39.75
682,38.25
683,40.2
684,43.7
685,45.55
686,45.4
687,41.8
688,43.5
689,43.1
690,46.6
691,39.35
692,39.85
693,44.35
694,35.7
695,44.45
696,35.95
697,41.05
698,40.95
699,40.2
700,41.05
701,40.3
702,44.25
703,39.9
704,39.85
705,45.0
706,36.8
707,37.2
708,41.8
709,36.05
710,43.95
711,40.3
712,41.35
713,39.0
714,39.35
715,44.8
716,36.8
717,39.55
718,39.85
719,39.55
720,44.05
721,39.0
722,37.95
723,39.35
724,37.5
725,47.45
726,39.15
727,39.9
728,38.7
729,33.25
730,37.2
731,36.45
732,39.45
733,37.0
734,33.45
735,47.0
736,36.8
737,41.7
738,40.65
739,30.05
740,39.75
741,37.5
742,36.7
743,32.95
744,35.2
745,40.3
746,34.85
747,35.9
748,37.1
749,39.9
750,43.7
751,42.45
752,39.85
753,36.05
754,35.7
755,54.7
756,33.25
757,41.8
758,36.8
759,40.6
760,39.0
761,33.8
762,37.55
763,39.55
764,35.95
765,43.3
766,31.55
767,37.4
768,34.45
769,45.95
770,37.4
771,43.85
772,38.8
773,35.7
774,35.6
775,34.1
776,37.5
777,38.8
778,38.7
779,33.7
780,39.0
781,32.7
782,36.7
783,37.0
784,39.15
785,41.25
786,38.05
787,43.7
788,38.6
789,36.65
790,38.25
791,39.75
792,37.55
793,37.85
794,35.6
795,36.05
796,39.55
797,33.7
798,34.2
799,39.55
800,42.55
801,39.35
802,32.5
803,38.6
804,33.25
805,32.85
806,37.55
807,30.8
808,35.95
809,33.25
810,38.05
811,36.35
812,29.1
813,37.2
814,38.05
815,35.9
816,39.85
817,32.6
818,34.95
819,35.3
820,40.5
821,31.75
822,37.95
823,44.45
824,36.45
825,37.1
826,37.4
827,35.9
828,37.5
829,34.35
830,32.7
831,37.2
832,36.65
833,33.25
834,33.25
835,35.95
836,31.85
837,35.6
838,34.75
839,33.45
840,34.75
841,36.8
842,32.95
843,40.95
844,35.1
845,34.0
846,36.65
847,32.95
848,32.6
849,36.7
850,37.55
851,31.85
852,31.85
853,35.6
854,39.05
855,37.4
856,35.2
857,37.5
858,37.5
859,35.3
860,33.25
861,34.1
862,36.7
863,33.6
864,34.75
865,31.55
866,40.95
867,34.75
868,37.0
869,33.7
870,39.35
871,31.85
872,34.55
873,30.4
874,33.45
875,34.2
876,36.8
877,32.6
878,36.25
879,32.6
880,37.75
881,37.75
882,32.2
883,35.95
884,35.7
885,34.2
886,31.85
887,33.25
888,34.55
889,34.85
890,33.05
891,32.6
892,28.15
893,34.1
894,31.9
895,34.1
896,30.7
897,33.25
898,29.1
899,34.75
900,29.2
901,31.85
902,38.4
903,37.4
904,35.5
905,49.6
906,34.0
907,34.0
908,32.5
909,31.1
910,38.8
911,32.1
912,27.4
913,41.8
914,33.8
915,33.8
916,32.6
917,29.5
918,28.15
919,30.4
920,40.85
921,29.1
922,29.5
923,29.65
924,31.9
925,39.35
926,37.1
927,28.75
928,34.2
929,31.35
930,34.35
931,30.4
932,31.55
933,28.75
934,31.0
935,39.0
936,32.1
937,29.55
938,30.6
939,37.2
940,33.05
941,35.5
942,28.45
943,35.1
944,33.25
945,37.95
946,24.85
947,30.7
948,30.25
949,29.65
950,39.75
951,28.55
952,27.2
953,31.45
954,30.8
955,40.65
956,29.65
957,32.6
958,34.45
959,30.4
960,33.45
961,28.9
962,41.7
963,29.2
964,30.7
965,35.6
966,28.05
967,30.25
968,29.3
969,31.1
970,31.85
971,35.2
972,34.75
973,31.75
974,30.4
975,34.75
976,31.0
977,27.7
978,35.2
979,28.05
980,36.8
981,27.2
982,29.55
983,36.05
984,32.85
985,36.25
986,28.05
987,35.95
988,35.3
989,34.95
990,38.05
991,29.65
992,36.35
993,33.45
994,27.4
995,30.05
996,28.9
997,26.95
998,29.55
999,28.9
1000,34.55
1001,38.25
1002,28.35
1003,26.85
1004,28.75
1005,31.75
1006,27.05
1007,25.7
1008,27.7
1009,33.05
1010,36.65
1011,30.25
1012,32.2
1013,31.85
1014,27.8
1015,31.15
1016,23.55
1017,30.7
1018,32.6
1019,35.7
1020,32.5
1021,27.7
1022,29.95
1023,28.45
1024,26.85
1025,34.2
1026,29.1
1027,32.5
1028,33.6
1029,28.35
1030,27.4
1031,27.6
1032,26.45
1033,29.3
1034,33.35
1035,35.6
1036,31.85
1037,34.95
1038,33.25
1039,29.65
1040,31.15
1041,26.45
1042,31.45
1043,29.95
1044,27.6
1045,33.7
1046,30.8
1047,27.7
1048,26.85
1049,33.35
1050,31.35
1051,27.2
1052,27.8
1053,33.25
1054,25.7
1055,45.95
1056,31.35
1057,28.35
1058,34.55
1059,31.9
1060,31.1
1061,30.7
1062,34.95
1063,32.1
1064,31.1
1065,35.9
1066,25.7
1067,32.2
1068,28.9
1069,32.6
1070,32.85
1071,30.7
1072,32.85
1073,46.7
1074,34.35
1075,32.1
1076,31.45
1077,30.6
1078,30.3
1079,29.55
1080,32.7
1081,33.45
1082,31.15
1083,36.05
1084,27.95
1085,34.75
1086,30.6
1087,29.55
1088,37.1
1089,36.45
1090,39.55
1091,35.5
1092,28.75
1093,31.55
1094,32.2
1095,32.3
1096,32.1
1097,31.0
1098,35.9
1099,25.55
1100,30.6
1101,35.3
1102,33.8
1103,29.55
1104,26.95
1105,33.6
1106,31.1
1107,30.4
1108,33.25
1109,33.6
1110,35.3
1111,22.35
1112,32.5
1113,36.65
1114,28.05
1115,29.65
1116,30.8
1117,25.35
1118,38.3
1119,35.2
1120,29.1
1121,31.0
1122,36.25
1123,34.55
1124,41.45
1125,32.6
1126,29.3
1127,40.5
1128,39.85
1129,27.7
1130,31.9
1131,28.9
1132,27.8
1133,31.15
1134,26.55
1135,27.3
1136,28.9
1137,31.85
1138,31.85
1139,22.25
1140,28.75
1141,26.3
1142,27.6
1143,35.9
1144,24.85
1145,36.65
1146,31.15
1147,31.0
1148,34.2
1149,31.15
1150,30.4
1151,33.35
1152,27.05
1153,29.3
1154,30.4
1155,31.0
1156,25.55
1157,26.55
1158,29.85
1159,25.55
1160,28.05
1161,32.85
1162,20.0
1163,29.3
1164,25.35
1165,25.8
1166,27.6
1167,29.65
1168,30.6
1169,30.25
1170,30.6
1171,26.1
1172,29.85
1173,35.1
1174,27.2
1175,36.7
1176,24.3
1177,25.05
1178,30.4
1179,26.55
1180,25.55
1181,36.8
1182,32.6
1183,34.2
1184,31.1
1185,37.55
1186,37.85
1187,30.4
1188,32.85
1189,31.15
1190,35.7
1191,31.85
1192,25.55
1193,36.05
1194,26.3
1195,31.75
1196,32.1
1197,25.45
1198,30.25
1199,31.0
1200,34.2
1201,30.8
1202,25.35
1203,28.9
1204,26.55
1205,39.0
1206,32.95
1207,27.4
1208,28.35
1209,28.35
1210,26.95
1211,27.4
1212,29.3
1213,28.9
1214,23.75
1215,29.3
1216,31.55
1217,29.65
1218,30.8
1219,24.5
1220,27.6
1221,29.5
1222,28.75
1223,34.2
1224,26.85
1225,30.7
1226,26.85
1227,21.85
1228,30.25
1229,28.8
1230,28.05
1231,26.2
1232,25.25
1233,31.15
1234,23.0
1235,33.25
1236,36.35
1237,35.9
1238,31.45
1239,32.6
1240,32.85
1241,26.2
1242,28.75
1243,31.1
1244,34.35
1245,30.4
1246,28.45
1247,25.45
1248,28.45
1249,29.55
1250,34.0
1251,34.0
1252,31.75
1253,38.4
1254,24.1
1255,31.55
1256,30.3
1257,34.95
1258,29.65
1259,28.8
1260,33.45
1261,30.4
1262,33.45
1263,28.05
1264,27.6
1265,29.5
1266,27.7
1267,25.8
1268,30.25
1269,31.1
1270,28.8
1271,36.8
1272,34.75
1273,27.6
1274,28.05
1275,28.9
1276,30.05
1277,27.6
1278,27.4
1279,28.9
1280,39.55
1281,28.8
1282,29.2
1283,28.35
1284,24.85
1285,29.2
1286,26.65
1287,31.45
1288,30.7
1289,30.6
1290,28.45
1291,28.8
1292,22.6
1293,26.85
1294,28.05
1295,29.95
1296,27.6
1297,22.6
1298,27.3
1299,25.8
1300,29.65
1301,28.9
1302,30.8
1303,29.95
1304,24.95
1305,29.5
1306,28.8
1307,30.05
1308,30.7
1309,29.1
1310,30.05
1311,29.5
1312,30.05
1313,27.95
1314,25.8
1315,27.2
1316,29.95
1317,23.35
1318,31.0
1319,28.8
1320,32.85
1321,31.0
1322,28.9
1323,28.45
1324,27.7
1325,32.7
1326,34.75
1327,28.55
1328,32.6
1329,25.45
1330,27.95
1331,33.35
1332,28.55
1333,31.0
1334,30.3
1335,33.35
1336,30.4
1337,33.45
1338,31.35
1339,29.5
1340,32.3
1341,36.45
1342,31.45
1343,32.6
1344,29.1
1345,33.7
1346,35.3
1347,27.05
1348,37.85
1349,30.7
1350,29.65
1351,37.85
1352,27.95
1353,37.0
1354,34.0
1355,51.85
1356,31.9
1357,29.95
1358,33.45
1359,31.1
1360,31.35
1361,35.95
1362,31.85
1363,36.05
1364,29.5
1365,31.1
1366,34.75
1367,32.95
1368,33.45
1369,35.3
1370,34.0
1371,38.7
1372,32.5
1373,34.85
1374,32.2
1375,33.25
1376,36.65
1377,31.85
1378,33.45
1379,35.5
1380,30.3
1381,39.35
1382,30.4
1383,33.45
1384,37.2
1385,34.35
1386,31.9
1387,31.0
1388,28.15
1389,30.05
1390,31.9
1391,32.95
1392,28.35
1393,32.5
1394,29.1
1395,29.5
1396,36.8
1397,41.7
1398,36.25
1399,30.8
1400,29.85
1401,30.4
1402,28.9
1403,34.75
1404,32.2
1405,32.2
1406,37.5
1407,30.7
1408,32.6
1409,31.55
1410,28.35
1411,34.55
1412,29.85
1413,35.7
1414,33.05
1415,33.6
1416,38.7
1417,30.4
1418,41.35
1419,32.1
1420,36.25
1421,32.5
1422,36.7
1423,35.95
1424,39.35
1425,34.45
1426,31.75
1427,29.95
1428,39.15
1429,34.75
1430,35.2
1431,34.2
1432,29.1
1433,34.1
1434,31.85
1435,34.35
1436,33.25
1437,32.2
1438,36.45
1439,35.3
1440,40.6
1441,34.1
1442,39.85
1443,37.4
1444,36.05
1445,33.45
1446,40.65
1447,34.0
1448,35.6
1449,38.6
1450,35.6
1451,35.2
1452,35.9
1453,38.25
1454,35.2
1455,36.05
1456,32.6
1457,34.0
1458,38.05
1459,37.55
1460,38.8
1461,42.75
1462,41.25
1463,38.25
1464,37.85
1465,35.6
1466,29.1
1467,33.7
1468,39.15
1469,38.25
1470,34.35
1471,32.1
1472,29.65
1473,39.75
1474,34.75
1475,34.0
1476,36.35
1477,32.2
1478,38.4
1479,37.4
1480,32.6
1481,32.6
1482,34.0
1483,40.6
1484,35.5
1485,37.5
1486,38.25
1487,38.05
1488,35.1
1489,37.4
1490,36.35
1491,37.75
1492,38.4
1493,39.75
1494,36.8
1495,30.7
1496,30.4
1497,30.4
1498,29.65
1499,42.95
1500,38.4
1501,35.1
1502,39.85
1503,39.85
1504,35.7
1505,57.25
1506,39.9
1507,38.3
1508,34.35
1509,47.45
1510,37.5
1511,35.3
1512,36.05
1513,42.0
1514,39.15
1515,37.75
1516,42.55
1517,35.6
1518,38.25
1519,37.5
1520,36.8
1521,35.3
1522,36.35
1523,36.8
1524,36.05
1525,39.0
1526,39.75
1527,34.95
1528,38.25
1529,36.8
1530,29.65
1531,34.2
1532,36.8
1533,39.55
1534,38.7
1535,36.8
1536,37.2
1537,34.85
1538,37.1
1539,38.4
1540,38.7
1541,35.7
1542,37.4
1543,38.7
1544,38.6
1545,37.75
1546,37.1
1547,36.7
1548,39.0
1549,34.75
1550,37.85
1551,40.6
1552,36.05
1553,34.75
1554,34.55
1555,35.7
1556,31.1
1557,33.25
1558,38.4
1559,35.2
1560,40.1
1561,38.4
1562,35.2
1563,37.95
1564,35.3
1565,36.65
1566,34.75
1567,37.5
1568,41.7
1569,35.6
1570,36.8
1571,37.0
1572,42.0
1573,35.2
1574,39.0
1575,39.0
1576,39.05
1577,37.2
1578,38.7
1579,35.6
1580,35.2
1581,34.95
1582,34.55
1583,44.25
1584,40.3
1585,39.15
1586,34.55
1587,37.95
1588,39.0
1589,35.5
1590,34.2
1591,37.95
1592,35.2
1593,36.35
1594,36.8
1595,35.5
1596,34.1
1597,37.0
1598,34.1
1599,35.3
1600,38.3
1601,39.75
1602,34.2
1603,38.4
1604,36.45
1605,36.05
1606,37.85
1607,34.35
1608,32.85
1609,35.7
1610,33.25
1611,34.2
1612,38.25
1613,35.3
1614,33.25
1615,35.3
1616,39.75
1617,35.1
1618,33.25
1619,35.95
1620,33.8
1621,36.25
1622,33.7
1623,37.85
1624,35.2
1625,32.5
1626,39.75
1627,34.75
1628,37.85
1629,31.85
1630,33.8
1631,36.35
1632,36.05
1633,38.8
1634,33.25
1635,35.3
1636,37.4
1637,40.3
1638,39.9
1639,37.5
1640,32.5
1641,36.8
1642,35.2
1643,40.95
1644,34.0
1645,34.35
1646,31.0
1647,36.25
1648,36.05
1649,34.75
1650,31.15
1651,40.85
1652,34.85
1653,32.3
1654,34.0
1655,42.85
1656,32.2
1657,35.9
1658,30.6
1659,35.3
1660,34.35
1661,34.2
1662,39.75
1663,35.95
1664,36.65
1665,29.65
1666,34.85
1667,36.45
1668,40.5
1669,30.3
1670,32.2
1671,33.25
1672,38.4
1673,36.05
1674,31.45
1675,41.7
1676,44.8
1677,39.05
1678,40.95
1679,36.8
1680,35.9
1681,37.75
1682,34.55
1683,40.1
1684,41.35
1685,40.3
1686,38.05
1687,33.7
1688,35.1
1689,38.25
1690,37.4
1691,42.45
1692,43.2
1693,37.0
1694,39.85
1695,34.75
1696,38.05
1697,38.05
1698,41.7
1699,38.7
1700,40.2
1701,34.0
1702,34.0
1703,39.15
1704,35.6
1705,36.8
1706,35.7
1707,37.95
1708,37.85
1709,32.2
1710,38.8
1711,31.15
1712,36.45
1713,40.95
1714,40.65
1715,37.1
1716,37.75
1717,40.3
1718,38.25
1719,39.55
1720,41.05
1721,39.55
1722,41.45
1723,41.05
1724,36.8
1725,37.95
1726,44.65
1727,40.95
1728,40.95
1729,36.35
1730,37.4
1731,42.45
1732,40.6
1733,41.35
1734,38.25
1735,40.3
1736,47.05
1737,38.7
1738,44.8
1739,38.8
1740,37.0
1741,43.2
1742,41.05
1743,44.8
1744,42.35
1745,43.2
1746,41.7
1747,40.65
1748,47.75
1749,45.4
1750,45.95
1751,39.35
1752,43.1
1753,46.5
1754,38.3
1755,43.5
1756,42.35
1757,43.5
1758,45.45
1759,36.45
1760,43.7
1761,44.35
1762,39.55
1763,42.95
1764,44.65
1765,47.45
1766,40.5
1767,43.2
1768,47.8
1769,43.95
1770,43.85
1771,49.35
1772,45.1
1773,46.7
1774,43.7
1775,45.95
1776,45.4
1777,43.85
1778,47.75
1779,41.6
1780,43.85
1781,42.55
1782,45.2
1783,50.95
1784,45.95
1785,45.1
1786,41.05
1787,43.2
1788,43.85
1789,43.6
1790,42.2
1791,45.85
1792,48.85
1793,48.75
1794,44.8
1795,48.2
1796,47.05
1797,44.7
1798,44.25
1799,42.45
1800,45.95
1801,47.45
1802,43.6
1803,48.2
1804,41.05
1805,56.75
1806,46.3
1807,45.2
1808,42.75
1809,46.7
1810,47.75
1811,51.2
1812,43.85
1813,46.25
1814,43.85
1815,44.8
1816,43.3
1817,42.45
1818,44.35
1819,39.35
1820,51.2
1821,45.45
1822,42.45
1823,45.0
1824,45.4
1825,59.6
1826,53.45
1827,43.85
1828,47.65
1829,46.7
1830,51.1
1831,45.85
1832,45.0
1833,52.25
1834,47.45
1835,58.35
1836,42.55
1837,46.25
1838,47.45
1839,53.45
1840,59.2
1841,49.7
1842,51.3
1843,46.6
1844,53.55
1845,52.45
1846,46.5
1847,44.45
1848,49.9
1849,50.0
1850,47.45
1851,45.85
1852,47.05
1853,48.2
1854,46.6
1855,56.55
1856,48.75
1857,44.65
1858,50.25
1859,48.4
1860,60.35
1861,48.85
1862,48.1
1863,49.6
1864,51.5
1865,58.85
1866,51.5
1867,53.75
1868,50.1
1869,48.6
1870,56.75
1871,56.85
1872,47.45
1873,44.7
1874,45.55
1875,62.2
1876,59.85
1877,51.85
1878,48.4
1879,53.2
1880,60.55
1881,49.9
1882,54.5
1883,50.85
1884,52.25
1885,60.9
1886,48.4
1887,48.75
1888,55.75
1889,52.25
1890,57.9
1891,51.6
1892,47.0
1893,49.6
1894,52.7
1895,60.7
1896,49.6
1897,50.25
1898,53.75
1899,49.9
1900,61.65
1901,50.95
1902,46.6
1903,46.7
1904,50.85
1905,60.6
1906,50.0
1907,51.7
1908,54.3
1909,55.05
1910,62.4
1911,53.0
1912,51.6
1913,57.15
1914,52.35
1915,64.5
1916,47.45
1917,54.5
1918,52.35
1919,51.1
1920,61.0
1921,56.0
1922,47.0
1923,51.5
1924,52.25
1925,63.25
1926,50.95
1927,50.25
1928,54.7
1929,53.1
1930,58.75
1931,53.75
1932,53.4
1933,55.45
1934,50.45
1935,64.85
1936,50.45
1937,53.4
1938,53.2
1939,54.9
1940,64.4
1941,57.35
1942,51.2
1943,55.25
1944,51.1
1945,63.75
1946,57.35
1947,49.9
1948,56.2
1949,53.1
1950,58.1
1951,58.1
1952,53.95
1953,56.2
1954,54.7
1955,77.25
1956,54.6
1957,49.35
1958,49.6
1959,57.25
1960,65.5
1961,55.25
1962,52.25
1963,55.45
1964,51.7
1965,64.4
1966,55.25
1967,57.35
1968,57.6
1969,55.75
1970,62.95
1971,53.85
1972,49.6
1973,53.45
1974,53.75
1975,65.5
1976,55.45
1977,50.95
1978,58.1
1979,50.85
1980,66.85
1981,52.35
1982,52.8
1983,57.35
1984,58.45
1985,64.0
1986,56.2
1987,51.3
1988,54.5
1989,53.45
1990,64.4
1991,55.75
1992,61.1
1993,59.5
1994,58.85
1995,67.75
1996,61.45
1997,53.95
1998,54.6
1999,53.85
2000,65.6
2001,55.45
2002,55.35
2003,64.2
2004,59.75
2005,62.05
2006,59.75
2007,53.75
2008,59.5
2009,61.35
2010,60.35
2011,59.4
2012,62.9
2013,60.25
2014,58.75
2015,68.5
2016,56.5
2017,58.1
2018,61.45
2019,58.1
2020,60.15
2021,52.8
2022,64.1
2023,60.35
2024,54.9
2025,70.5
2026,62.4
2027,62.8
2028,62.05
2029,60.25
2030,65.7
2031,61.1
2032,63.65
2033,56.75
2034,60.25
2035,70.05
2036,58.65
2037,63.35
2038,60.9
2039,58.85
2040,63.35
2041,62.15
2042,63.25
2043,59.1
2044,58.1
2045,68.25
2046,60.7
2047,64.2
2048,65.9
2049,61.3
2050,67.85
2051,63.35
2052,59.6
2053,66.85
2054,61.75
2055,67.75
2056,62.9
2057,60.15
2058,70.4
2059,62.95
2060,64.1
2061,60.25
2062,61.65
2063,65.6
2064,66.35
2065,73.6
2066,59.1
2067,61.1
2068,70.2
2069,61.85
2070,74.0
2071,64.95
2072,68.7
2073,70.1
2074,62.9
2075,77.75
2076,66.85
2077,63.8
2078,75.75
2079,66.85
2080,66.85
2081,65.5
2082,68.25
2083,69.0
2084,68.7
2085,77.0
2086,62.5
2087,63.65
2088,72.5
2089,68.6
2090,71.25
2091,67.95
2092,67.75
2093,69.35
2094,60.9
2095,71.55
2096,61.45
2097,58.85
2098,65.15
2099,65.25
2100,72.3
2101,65.3
2102,65.25
2103,66.85
2104,64.0
2105,89.2
2106,60.9
2107,63.45
2108,68.5
2109,64.0
2110,74.35
2111,62.8
2112,68.6
2113,68.7
2114,67.95
2115,72.1
2116,65.15
2117,64.55
2118,64.2
2119,69.0
2120,72.5
2121,60.15
2122,63.8
2123,67.85
2124,70.95
2125,72.65
2126,71.7
2127,62.95
2128,75.5
2129,66.45
2130,76.9
2131,67.95
2132,64.2
2133,65.6
2134,65.15
2135,77.85
2136,65.15
2137,65.15
2138,66.65
2139,69.35
2140,75.0
2141,67.0
2142,62.4
2143,70.4
2144,64.95
2145,77.45
2146,70.6
2147,65.3
2148,69.35
2149,68.5
2150,76.5
2151,70.95
2152,69.35
2153,64.55
2154,70.9
2155,77.85
2156,70.9
2157,69.3
2158,68.35
2159,65.15
